2	7	15	18	23
2	7	15	19	23
2	7	15	20	23
2	8	11	16	21
2	8	11	17	21
2	8	11	18	21
2	8	11	19	21
2	8	11	20	21
2	8	12	16	21
2	8	12	17	21
2	8	12	18	22
2	8	12	19	23
2	8	12	20	23
2	8	13	16	21
2	8	13	17	22
2	8	13	18	23
2	8	13	19	23
2	8	13	20	23
2	8	14	16	21
2	8	14	17	23
2	8	14	18	23
2	8	14	19	23
2	8	14	20	23
2	8	15	16	21
2	8	15	17	23
2	8	15	18	23
2	8	15	19	23
2	8	15	20	23
2	9	11	16	21
2	9	11	17	21
2	9	11	18	21
2	9	11	19	21
2	9	11	20	21
2	9	12	16	21
2	9	12	17	21
2	9	12	18	21
2	9	12	19	22
2	9	12	20	23
2	9	13	16	21
2	9	13	17	21
2	9	13	18	23
2	9	13	19	23
2	9	13	20	23
2	9	14	16	21
2	9	14	17	22
2	9	14	18	23
2	9	14	19	23
2	9	14	20	23
2	9	15	16	21
2	9	15	17	23
2	9	15	18	23
2	9	15	19	23
2	9	15	20	23
2	10	11	16	21
2	10	11	17	21
2	10	11	18	21
2	10	11	19	21
2	10	11	20	21
2	10	12	16	21
2	10	12	17	21
2	10	12	18	21
2	10	12	19	21
2	10	12	20	22
2	10	13	16	21
2	10	13	17	21
2	10	13	18	21
2	10	13	19	23
2	10	13	20	23
2	10	14	16	21
2	10	14	17	21
2	10	14	18	23
2	10	14	19	23
2	10	14	20	23
2	10	15	16	21
2	10	15	17	22
2	10	15	18	23
2	10	15	19	23
2	10	15	20	23
3	6	11	16	21
3	6	11	17	21
3	6	11	18	22
3	6	11	19	23
3	6	11	20	23
3	6	12	16	21
3	6	12	17	23
3	6	12	18	23
3	6	12	19	23
3	6	12	20	23
3	6	13	16	22
3	6	13	17	23
3	6	13	18	23
3	6	13	19	23
3	6	13	20	23
3	6	14	16	23
3	6	14	17	23
3	6	14	18	23
3	6	14	19	23
3	6	14	20	23
3	6	15	16	23
3	6	15	17	23
3	6	15	18	23
3	6	15	19	23
3	6	15	20	23
3	7	11	16	21
3	7	11	17	21
3	7	11	18	21
3	7	11	19	21
3	7	11	20	21
3	7	12	16	21
3	7	12	17	21
3	7	12	18	22
3	7	12	19	23
3	7	12	20	23
3	7	13	16	21
3	7	13	17	22
3	7	13	18	23
3	7	13	19	23
3	7	13	20	23
3	7	14	16	21
3	7	14	17	23
3	7	14	18	23
3	7	14	19	23
3	7	14	20	23
3	7	15	16	21
3	7	15	17	23
3	7	15	18	23
3	7	15	19	23
3	7	15	20	23
3	8	11	16	21
3	8	11	17	21
3	8	11	18	21
3	8	11	19	21
3	8	11	20	21
3	8	12	16	21
3	8	12	17	21
3	8	12	18	21
3	8	12	19	21
3	8	12	20	23
3	8	13	16	21
3	8	13	17	21
3	8	13	18	22
3	8	13	19	23
3	8	13	20	23
3	8	14	16	21
3	8	14	17	21
3	8	14	18	23
3	8	14	19	23
3	8	14	20	23
3	8	15	16	21
3	8	15	17	23
3	8	15	18	23
3	8	15	19	23
3	8	15	20	23
3	9	11	16	21
3	9	11	17	21
3	9	11	18	21
3	9	11	19	21
3	9	11	20	21
3	9	12	16	21
3	9	12	17	21
3	9	12	18	21
3	9	12	19	21
3	9	12	20	21
3	9	13	16	21
3	9	13	17	21
3	9	13	18	21
3	9	13	19	22
3	9	13	20	23
3	9	14	16	21
3	9	14	17	21
3	9	14	18	22
3	9	14	19	23
3	9	14	20	23
3	9	15	16	21
3	9	15	17	21
3	9	15	18	23
3	9	15	19	23
3	9	15	20	23
3	10	11	16	21
3	10	11	17	21
3	10	11	18	21
3	10	11	19	21
3	10	11	20	21
3	10	12	16	21
3	10	12	17	21
3	10	12	18	21
3	10	12	19	21
3	10	12	20	21
3	10	13	16	21
3	10	13	17	21
3	10	13	18	21
3	10	13	19	21
3	10	13	20	22
3	10	14	16	21
3	10	14	17	21
3	10	14	18	21
3	10	14	19	23
3	10	14	20	23
3	10	15	16	21
3	10	15	17	21
3	10	15	18	22
3	10	15	19	23
3	10	15	20	23
4	6	11	16	21
4	6	11	17	21
4	6	11	18	21
4	6	11	19	22
4	6	11	20	23
4	6	12	16	21
4	6	12	17	22
4	6	12	18	23
4	6	12	19	23
4	6	12	20	23
4	6	13	16	21
4	6	13	17	23
4	6	13	18	23
4	6	13	19	23
4	6	13	20	23
4	6	14	16	22
4	6	14	17	23
4	6	14	18	23
4	6	14	19	23
4	6	14	20	23
4	6	15	16	23
4	6	15	17	23
4	6	15	18	23
4	6	15	19	23
4	6	15	20	23
4	7	11	16	21
4	7	11	17	21
4	7	11	18	21
4	7	11	19	21
4	7	11	20	21
4	7	12	16	21
4	7	12	17	21
4	7	12	18	21
4	7	12	19	22
4	7	12	20	23
4	7	13	16	21
4	7	13	17	21
4	7	13	18	23
4	7	13	19	23
4	7	13	20	23
4	7	14	16	21
4	7	14	17	22
4	7	14	18	23
4	7	14	19	23
4	7	14	20	23
4	7	15	16	21
4	7	15	17	23
4	7	15	18	23
4	7	15	19	23
4	7	15	20	23
4	8	11	16	21
4	8	11	17	21
4	8	11	18	21
4	8	11	19	21
4	8	11	20	21
4	8	12	16	21
4	8	12	17	21
4	8	12	18	21
4	8	12	19	21
4	8	12	20	21
4	8	13	16	21
4	8	13	17	21
4	8	13	18	21
4	8	13	19	22
4	8	13	20	23
4	8	14	16	21
4	8	14	17	21
4	8	14	18	22
4	8	14	19	23
4	8	14	20	23
4	8	15	16	21
4	8	15	17	21
4	8	15	18	23
4	8	15	19	23
4	8	15	20	23
4	9	11	16	21
4	9	11	17	21
4	9	11	18	21
4	9	11	19	21
4	9	11	20	21
4	9	12	16	21
4	9	12	17	21
4	9	12	18	21
4	9	12	19	21
4	9	12	20	21
4	9	13	16	21
4	9	13	17	21
4	9	13	18	21
4	9	13	19	21
4	9	13	20	21
4	9	14	16	21
4	9	14	17	21
4	9	14	18	21
4	9	14	19	22
4	9	14	20	23
4	9	15	16	21
4	9	15	17	21
4	9	15	18	21
4	9	15	19	23
4	9	15	20	23
4	10	11	16	21
4	10	11	17	21
4	10	11	18	21
4	10	11	19	21
4	10	11	20	21
4	10	12	16	21
4	10	12	17	21
4	10	12	18	21
4	10	12	19	21
4	10	12	20	21
4	10	13	16	21
4	10	13	17	21
4	10	13	18	21
4	10	13	19	21
4	10	13	20	21
4	10	14	16	21
4	10	14	17	21
4	10	14	18	21
4	10	14	19	21
4	10	14	20	22
4	10	15	16	21
4	10	15	17	21
4	10	15	18	21
4	10	15	19	22
4	10	15	20	23
5	6	11	16	21
5	6	11	17	21
5	6	11	18	21
5	6	11	19	21
5	6	11	20	22
5	6	12	16	21
5	6	12	17	21
5	6	12	18	23
5	6	12	19	23
5	6	12	20	23
5	6	13	16	21
5	6	13	17	23
5	6	13	18	23
5	6	13	19	23
5	6	13	20	23
5	6	14	16	21
5	6	14	17	23
5	6	14	18	23
5	6	14	19	23
5	6	14	20	23
5	6	15	16	22
5	6	15	17	23
5	6	15	18	23
5	6	15	19	23
5	6	15	20	23
5	7	11	16	21
5	7	11	17	21
5	7	11	18	21
5	7	11	19	21
5	7	11	20	21
5	7	12	16	21
5	7	12	17	21
5	7	12	18	21
5	7	12	19	21
5	7	12	20	22
5	7	13	16	21
5	7	13	17	21
5	7	13	18	21
5	7	13	19	23
5	7	13	20	23
5	7	14	16	21
5	7	14	17	21
5	7	14	18	23
5	7	14	19	23
5	7	14	20	23
5	7	15	16	21
5	7	15	17	22
5	7	15	18	23
5	7	15	19	23
5	7	15	20	23
5	8	11	16	21
5	8	11	17	21
5	8	11	18	21
5	8	11	19	21
5	8	11	20	21
5	8	12	16	21
5	8	12	17	21
5	8	12	18	21
5	8	12	19	21
5	8	12	20	21
5	8	13	16	21
5	8	13	17	21
5	8	13	18	21
5	8	13	19	21
5	8	13	20	22
5	8	14	16	21
5	8	14	17	21
5	8	14	18	21
5	8	14	19	23
5	8	14	20	23
5	8	15	16	21
5	8	15	17	21
5	8	15	18	22
5	8	15	19	23
5	8	15	20	23
5	9	11	16	21
5	9	11	17	21
5	9	11	18	21
5	9	11	19	21
5	9	11	20	21
5	9	12	16	21
5	9	12	17	21
5	9	12	18	21
5	9	12	19	21
5	9	12	20	21
5	9	13	16	21
5	9	13	17	21
5	9	13	18	21
5	9	13	19	21
5	9	13	20	21
5	9	14	16	21
5	9	14	17	21
5	9	14	18	21
5	9	14	19	21
5	9	14	20	22
5	9	15	16	21
5	9	15	17	21
5	9	15	18	21
5	9	15	19	22
5	9	15	20	23
5	10	11	16	21
5	10	11	17	21
5	10	11	18	21
5	10	11	19	21
5	10	11	20	21
5	10	12	16	21
5	10	12	17	21
5	10	12	18	21
5	10	12	19	21
5	10	12	20	21
5	10	13	16	21
5	10	13	17	21
5	10	13	18	21
5	10	13	19	21
5	10	13	20	21
5	10	14	16	21
5	10	14	17	21
5	10	14	18	21
5	10	14	19	21
5	10	14	20	21
5	10	15	16	21
5	10	15	17	21
5	10	15	18	21
5	10	15	19	21
5	10	15	20	22
